691,691,"[{'situation':1,'level':4,'description':'孕期可以使用护肤品，但最好购买孕妇专用的产品。怀个娃儿把自己搞得灰头土脸多没意思，新时代的辣妈十月怀胎也要保持美美哒！','title':'孕期可以用护肤品吗？'},{'situation':2,'level':4,'description':'月子期尽量沿用产前的孕妇护肤品，别贪新鲜乱试新品牌哦，小心过敏！','title':'月子期可以用护肤品吗？'},{'situation':3,'level':4,'description':'质地温和、哺乳期专用的靠谱大品牌是哺乳妈妈的首选！特殊时期安全第一，就让老公多拨点款吧。','title':'哺乳期可以用护肤品吗？'},{'situation':4,'level':4,'description':'现在很护肤品都有主打天然有机成分，可以选着这类护肤品，促排期间和移植后都是可以使用孕妇护肤品的。','title':'做试管期间可以用护肤品吗？'}]",nan,17/12/2018 19:04:43
692,692,"[{'situation':1,'level':1,'description':'绝大多数的香水都添加了麝香的成分，孕期使用可能会导致胎儿畸形！孕期千万别用香水，闻到香水味都要走远点！','title':'孕期可以喷香水吗？'},{'situation':2,'level':1,'description':'香水中的成分可能会导致你和宝宝过敏，所以月子期不要喷香水哦。','title':'月子期可以喷香水吗？'},{'situation':3,'level':1,'description':'哺乳期妈妈不宜喷香水！香水中的麝香会通过母乳传输给宝宝，影响宝宝健康。而且宝宝现在非常敏感，你爱的味道TA可不一定爱呢！','title':'哺乳期可以喷香水吗？'},{'situation':4,'level':1,'description':'含有麝香成分的香水对胎儿不安全，香水含有化学挥发物质，对精子有很大影响，另外有些香味是孕妇禁用的，容易引起生化，流产，胎停。所以促排期间和移植后都是不能使用香水的哦！','title':'做试管期间可以喷香水吗？'}]",nan,17/12/2018 19:04:43
693,693,"[{'situation':1,'level':4,'description':'做有针对性的针灸能缓解呕吐、焦虑、偏头疼等早孕症状。准妈妈最好找有孕妇针灸经验的医师来做！','title':'孕期可以做针灸吗？'},{'situation':2,'level':1,'description':'坐月子不宜做针灸。新妈妈体质虚弱，做针灸处理不当容易诱发多种疾病，到时候就得不偿失啦！','title':'月子期可以做针灸吗？'},{'situation':3,'level':4,'description':'哺乳期可以做针灸，针灸只是疏通体内气血循环，并没有药物成分，所以不用担心会影响乳汁质量哦！','title':'哺乳期可以做针灸吗？'},{'situation':4,'level':4,'description':'促排期间和移植后是可以针灸的。针灸属于中医治疗，如果医生根据情况使用针灸治疗是可以的，但不要自己贸然去做针灸。','title':'做试管期间可以针灸吗？'}]",nan,17/12/2018 19:04:43
694,694,"[{'situation':1,'level':4,'description':'碘酒是外用药，吸收的量比较少，孕妈妈有需要的话可以在医师的指导下使用哦。','title':'孕期可以涂碘酒吗？'},{'situation':2,'level':4,'description':'月子期可酌情使用碘酒哦，这种外用药不会影响健康的哦。','title':'月子期可以涂碘酒吗？'},{'situation':3,'level':4,'description':'哺乳期可放心使用碘酒。但要注意，碘酒不能与红药水同时使用哦！','title':'哺乳期可以涂碘酒吗？'},{'situation':4,'level':3,'description':'促排期间是可以涂碘酒的。但需注意的时候，移植后的最好是不要用碘酒，而是用碘伏代替消毒更好。','title':'做试管期间可以涂碘酒吗？'}]",nan,17/12/2018 19:04:43
695,695,"[{'situation':1,'level':1,'description':'无比滴中含有樟脑和激素类物质，会影响胎儿发育，怀孕了就尽量别用啦！','title':'孕期可以用无比滴吗？'},{'situation':2,'level':1,'description':'无比滴的挥发性强，有一定刺激性，不适合月子里的妈妈使用哦！','title':'月子期可以用无比滴吗？'},{'situation':3,'level':3,'description':'无比滴中含有樟脑和一些激素类物质，哺乳期妈妈偶尔用点问题不大，但不能长期大量使用哦。','title':'哺乳期可以用无比滴吗？'},{'situation':4,'level':1,'description':'无比滴中含有薄荷脑、樟脑对胎儿不安全。促排期间和移植后都是不能用无比滴的哦！','title':'做试管期间可以用无比滴吗？'}]",nan,17/12/2018 19:04:43
696,696,"[{'situation':1,'level':1,'description':'孕期正是需要营养的时候，万万不可节食减肥，饿着宝宝就不好啦！当然，孕妈妈也别胡吃海喝，还是要将体重增长控制在23-32斤之间哦。','title':'孕期可以减肥吗？'},{'situation':2,'level':1,'description':'减肥的事先放一放吧！月子里先好好休养，多吃点纤维素高的蔬果，等身体完全复原再考虑瘦身的事儿吧！','title':'月子期可以减肥吗？'},{'situation':3,'level':3,'description':'哺乳期可不要为了减肥而疯狂运动或节食，更加不要乱吃减肥药，这些都有可能会影响乳汁分泌。每天做做操、散散步是没问题的。你塑身ok，但千万别瘦了宝宝的“粮仓”！','title':'哺乳期可以减肥吗？'},{'situation':4,'level':1,'description':'促排期间和移植后当然是不能减肥的哦。促排和移植后都是要保证营养全面、饮食健康。','title':'做试管期间可以减肥吗？'}]",nan,17/12/2018 19:04:44
697,697,"[{'situation':1,'level':1,'description':'孕妈妈不能刮痧，刮痧若手法不对，容易导致流产！','title':'孕期可以刮痧吗？'},{'situation':2,'level':1,'description':'月子期间妈妈的身体较虚弱，容易受寒，刮痧还是算了吧！','title':'月子期可以刮痧吗？'},{'situation':3,'level':1,'description':'哺乳期不要刮痧，避免落下病根！偏爱中医疗法的妈妈们，等产后一年身体完全恢复了再做吧。','title':'哺乳期可以刮痧吗？'},{'situation':4,'level':3,'description':'如果是促排期间需要的话在特定的部位刮痧应该没有问题的，前题必须是去当地中医医院针灸科由专业针灸医生施术。移植后不建议刮痧，如果有需要建议你最好在医生清楚你怀孕的基础上选择合理的治疗，才更加妥当。','title':'做试管期间可以刮痧吗？'}]",nan,17/12/2018 19:04:44
698,698,"[{'situation':1,'level':1,'description':'孕期不需要用收腹带，不然会挤压到宝宝，影响他的正常发育。记住！收腹带是产后才能用的哦！','title':'孕期可以用收腹带吗？'},{'situation':2,'level':4,'description':'收腹带是产后调整体形的好帮手，能帮你快速赶走“游泳圈”！但要注意：一天不能佩戴超过8小时；晚上睡前要取下哦！','title':'月子期可以用收腹带吗？'},{'situation':3,'level':4,'description':'产后6个月是塑身黄金期！用收腹带不用担心影响奶水分泌哦。绑的时候，调好能放入一个手掌的松紧度是最合适的！','title':'哺乳期可以用收腹带吗？'},{'situation':4,'level':1,'description':'促排期间和移植后都是不能用收腹带的。特别移植后使用会影响宝宝的发育，最好穿宽松舒适的衣服哦。','title':'做试管期间可以收腹带吗？'}]",nan,17/12/2018 19:04:44
699,699,"[{'situation':1,'level':3,'description':'孕期能用复印机啊！但复印机运行时有一定的辐射，避免胎宝宝受到影响，准妈咪最好请别人代劳或穿防辐服哦。','title':'孕期可以用复印机吗？'},{'situation':2,'level':4,'description':'坐月子当然可以用复印机啦！新妈咪帮老公复印一下文件，可以活动一下筋骨，还能增进夫妻间的感情哦！','title':'月子期可以用复印机吗？'},{'situation':3,'level':4,'description':'哺乳期用复印机？当然可以啦！复印机的辐射量很小，不会影响你的哺乳生活的。但别变身工作狂，家里还有小baby等着你照顾呢！','title':'哺乳期可以用复印机吗？'},{'situation':4,'level':3,'description':'复印机有一定的辐射，促排期间和移植后都需要谨慎使用。移植后到怀孕前三个月不要接触打印机。','title':'做试管期间可以用复印机吗？'}]",nan,17/12/2018 19:04:44
700,700,"[{'situation':1,'level':3,'description':'如果是单纯的修补龋洞，以局部治疗为主要手段，那补牙是可以的，补牙时别忘了向医生表明自己孕妇的身份，以便牙医根据具体情况安排治疗方案。如果牙神经根出现问题，需要进行根管治疗，那就不建议准妈妈去做了，根管治疗过程中会用到的药物，可能会影响胎儿的神经系统、甚至导致胎儿畸形。','title':'孕期可以补牙吗？'},{'situation':2,'level':3,'description':'月子期进行单纯的修补龋洞，问题不大；但如果进行根管治疗，就要慎重了。一来，根管治疗的疼痛感会刺激子宫收缩，影响伤口的恢复；二来，补牙用到的药剂会影响母乳的质量。','title':'月子期可以补牙吗？'},{'situation':3,'level':3,'description':'母乳妈妈单纯地修补龋洞，是可以的，补牙时别忘了向医生表明自己哺乳身份；但牙病情况比较严重，需要做根管治疗，那就要慎重了。根管治疗过程中会用到的药物，易通过母乳被宝宝吸收，影响宝宝健康。患有牙病的的妈妈如果没有到非治疗不可，可以暂时先不治疗，待宝宝哺乳期过了再进行治疗。','title':'哺乳期可以补牙吗？'},{'situation':4,'level':3,'description':'如果在促排期间和移植后的时候需要修补龋洞，需要跟医生说明自己正在做试管婴儿的情况，由医生考量是否能够补牙。','title':'做试管期间可以补牙吗？'}]",nan,17/12/2018 19:04:44
701,701,"[{'situation':1,'level':4,'description':'孕期做雾化？当然可以啦！不过做雾化不能用孕妇禁止的药物，最好用维生素类和中成药咯。记住！做前要向医生表明你是“孕妇”哦。','title':'孕期可以做雾化吗？'},{'situation':2,'level':4,'description':'坐月子的产妇可以做雾化啊。但记住药剂要适量，不能影响奶水质量哦。如果想咳嗽快点好，记得戒辛辣、油腻哦！','title':'月子期可以做雾化吗？'},{'situation':3,'level':4,'description':'哺乳期咳嗽，可以用生理盐水做雾化，禁止用含有化学成分的药物。否则会影响奶水的质量，危害到宝宝健康的。','title':'哺乳期可以做雾化吗？'},{'situation':4,'level':3,'description':'雾化可以选择用一些不是禁止孕妇用药的，有些雾化的药物对胎儿发育的影响。促排期间和移植后都谨慎做雾化，需要跟医生说明自己在做试管婴儿。','title':'做试管期间可以做雾化吗？'}]",nan,17/12/2018 19:04:44
702,702,"[{'situation':1,'level':4,'description':'孕期做提肛运动，可防止痔疮，对顺产时准确用力有益。这种好运动，准妈咪可不能错过哦！','title':'孕期可以提肛运动吗？'},{'situation':2,'level':4,'description':'月子期做提肛运动，可预防子宫脱垂，促进产后恢复哦。but，记得最好产后一周后再开始做哦！','title':'月子期可以提肛运动吗？'},{'situation':3,'level':4,'description':'哺乳期阴道松弛，做提肛运动可使其紧致哦！方法：每天早晚在空气清新的地方，深吸气后闭气。同时如忍大、小便状收缩肛门，如此反复100次以上。','title':'哺乳期可以提肛运动吗？'},{'situation':4,'level':4,'description':'促排期间和移植后可以做提肛运动，可防止痔疮。','title':'做试管期间可以提肛运动吗？'}]",nan,17/12/2018 19:04:44
703,703,"[{'situation':1,'level':3,'description':'准妈咪能做头发护理，但要选择专用的护发产品。去美发店做的话，就免了！美发店的产品大部分含有化学成分，会危害到胎宝宝的健康。','title':'孕期可以头发护理吗？'},{'situation':2,'level':3,'description':'坐月子期洗头都要格外注意，头发护理这事还是先缓缓吧！不然，你头发美了，健康却亮“红灯”了！','title':'月子期可以头发护理吗？'},{'situation':3,'level':3,'description':'哺乳期掉发，做头发护理好吗？当然不好咯！防脱发的产品大部分含有化学物质，会影响母乳的质量。','title':'哺乳期可以头发护理吗？'},{'situation':4,'level':3,'description':'促排期间可以适当护理头发，但护发的产品最好查明成分，成分选择安全天然的。移植后，对护发产品需格外谨慎，烫发染发是绝对不能的。','title':'做试管期间可以头发护理吗？'}]",nan,17/12/2018 19:04:44
704,704,"[{'situation':1,'level':3,'description':'孕早期，急性阑尾炎的孕妈咪应该手术治疗；孕中期，可以非手术治疗，不过现在也是手术切除阑尾的最好时间，安全系数比较高。孕晚期，就应该手术治疗啦。','title':'孕期可以阑尾炎手术吗？'},{'situation':2,'level':3,'description':'如果阑尾炎严重的话，就一定要采取手术治疗的；如果不严重，可以保守治疗。新妈咪产后身子虚，能不动手术就不动吧！','title':'月子期可以阑尾炎手术吗？'},{'situation':3,'level':4,'description':'哺乳期可以进行阑尾炎手术啊！如果是早期阑尾炎，建议采取中医治疗咯。毕竟，做手术会用到麻醉药，会影响母乳的质量嘛！','title':'哺乳期可以阑尾炎手术吗？'},{'situation':4,'level':3,'description':'再促排期间和移植后出现阑尾炎症状，及时就医跟医生说明自身在做试管状态，医生来考量是否可以做阑尾炎手术。','title':'做试管期间可以阑尾炎手术吗？'}]",nan,17/12/2018 19:04:44
705,705,"[{'situation':1,'level':3,'description':'孕期最好别做脸部水疗。面部水疗用的美容液，常含有对人体有害的化学成分，会威胁到胎宝宝的健康！','title':'孕期可以面部水疗吗？'},{'situation':2,'level':3,'description':'月子里最好别做脸部水疗。一来，脸部水疗会让脸上冰凉冰凉的，导致产妇着凉；二来，脸部水疗用到的美容液，可能会影响到母乳质量。','title':'月子期可以面部水疗吗？'},{'situation':3,'level':3,'description':'女人爱美没错，但哺乳期做脸部水疗的话，还是暂且搁置吧！脸部水疗的美容液，含有化学成分，会影响乳汁的质量，不利于宝宝的健康发育。','title':'哺乳期可以面部水疗吗？'},{'situation':4,'level':3,'description':'促排期间，需要谨慎面部水疗需要用的美容液是否对孕妇安全，如果安全可以适当做面部水疗。移植后最好不要做面部水疗。','title':'做试管期间可以面部水疗吗？'}]",nan,17/12/2018 19:04:44
706,706,"[{'situation':1,'level':4,'description':'乳腺彩超用的是高频超声波，只要不频繁检查，对胎宝宝就没什么影响。Relax，孕期是可以放心做乳腺彩超的！','title':'孕期可以乳腺彩超吗？'},{'situation':2,'level':4,'description':'坐月子做乳腺彩超没什么问题。乳腺彩超用的是高频超声波，无辐射，不会影响产后身体的恢复，也不会影响母乳的质量。','title':'月子期可以乳腺彩超吗？'},{'situation':3,'level':4,'description':'如果有检查需要，母乳妈咪是可以做乳腺彩超的。不过哺乳期间，妈咪奶水多，做彩超检查的话，相对来说，效果图不是很清晰哦！','title':'哺乳期可以乳腺彩超吗？'},{'situation':4,'level':4,'description':'乳腺彩超是安全的检查，促排期间和移植后都是可以做的。','title':'做试管期间可以乳腺彩超吗？'}]",nan,17/12/2018 19:04:44
707,707,"[{'situation':1,'level':4,'description':'部分老人家不让孕妈咪自己剪指甲，yesorno？当然是no啦，指甲过长会导致细菌残留，影响到准妈咪的身体健康。但为了顾及老人家的心意，就让老公帮你剪吧！','title':'孕期可以剪指甲吗？'},{'situation':2,'level':4,'description':'按照传统的说法，坐月子的妈咪不可以剪指甲。不然会招来“剪刀风”，导致产妇生病。but，这显然是错的，指甲过长会导致细菌累积，还有可能划伤宝宝。','title':'月子期可以剪指甲吗？'},{'situation':3,'level':4,'description':'哺乳期剪指甲是再寻常不过的事情了，既可以避免长指甲刮伤宝宝，也可避免指甲间的细菌滋生。','title':'哺乳期可以剪指甲吗？'},{'situation':4,'level':4,'description':'剪指甲对促排卵和怀孕并没有影响，所以促排期间和移植后可以剪指甲，剪指甲也能防止指甲缝的细菌滋生。','title':'做试管期间可以剪指甲吗？'}]",nan,17/12/2018 19:04:44
708,708,"[{'situation':1,'level':1,'description':'孕期不能进行激光脱毛。激光治疗有一定的辐射，容易致胎儿畸形。','title':'孕期可以激光脱毛吗？'},{'situation':2,'level':3,'description':'坐月子期最好不要做激光脱毛。激光脱毛对皮肤刺激性大，还有辐射，会影响新妈咪身体的恢复。','title':'月子期可以激光脱毛吗？'},{'situation':3,'level':3,'description':'哺乳期不宜进行激光脱毛。激光脱毛有辐射，会影响到乳汁的质量，影响宝宝的健康。要做的话，就等断奶后再考虑吧！','title':'哺乳期可以激光脱毛吗？'},{'situation':4,'level':1,'description':'促排期间和移植后都不能激光脱毛。激光脱毛是可能会影响胎儿健康的。','title':'做试管期间可以激光脱毛吗？'}]",nan,17/12/2018 19:04:44
709,709,"[{'situation':1,'level':4,'description':'孕期美美哒，那是必须的啊！孕妈妈在做脸部护理时，要选择安全而天然无刺激的护肤品，否则，有害化学物质会影响到宝宝健康的！','title':'孕期可以脸部护理吗？'},{'situation':2,'level':4,'description':'坐月子做些简单的脸部护理是非常有必要的，尤其是保湿工作。除了用孕产妇专用的保湿品外，新妈咪还可以多喝汤水来让皮肤保持水润！','title':'月子期可以脸部护理吗？'},{'situation':3,'level':4,'description':'哺乳期当然可以做脸部护理啦，但一定要用纯天然的护肤品（孕产妇专用最好！）。那些含有精油、化学成分的护肤品就免了，避免影响奶水的质量！','title':'哺乳期可以脸部护理吗？'},{'situation':4,'level':4,'description':'在促排期间和移植后当然可以做脸部护理，但注意要用孕妇专用的脸部保养品哦，不要使用含精油和化学成分的护肤品护肤。','title':'做试管期间可以脸部护理吗？'}]",nan,17/12/2018 19:04:44
710,710,"[{'situation':1,'level':4,'description':'孕期当然可以体检啦！但体检前，一定要跟医生表明你是“孕妇”的身份，避免做一些有辐射的项目（例如胸透）。','title':'孕期可以体检吗？'},{'situation':2,'level':4,'description':'如果医生要求的话，坐月子的妈咪是可以体检的（也是为了你身体健康好嘛）！新妈咪们检查时，记得要放松，保持愉悦的心情哦！','title':'月子期可以体检吗？'},{'situation':3,'level':4,'description':'产后体检最好在产后42到56天之间完成。体检项目有：量体重、量血压、乳房检查、妇科检查、血和尿常规检查、腹部检查。','title':'哺乳期可以体检吗？'},{'situation':4,'level':3,'description':'当然可以体检，促排前体检有利于了解身体状况，移植后也可以体检，但是有辐射的项目就不要做了，避免对胎儿造成影响。','title':'做试管期间可以体检吗？'}]",nan,17/12/2018 19:04:44
711,711,"[{'situation':1,'level':4,'description':'心电图是孕期一项常规的检查，一般在初诊和妊娠32~34周时做。心电图检查可筛查出有心血管高危因素的准妈妈，以便医生及时控制病情，最大限度保障母婴安全。','title':'孕期可以做心电图吗？'},{'situation':2,'level':4,'description':'如果坐月子的妈咪有胸闷、头晕眼花、心慌等症状的话，是可以做心电图的。心电图没有辐射危害，不会影响产后身子恢复。','title':'月子期可以做心电图吗？'},{'situation':3,'level':4,'description':'哺乳期的妈咪如果觉得胸闷、心慌，可以放心做心电图。心电图没有辐射，不会影响到哺乳生活啊！','title':'哺乳期可以做心电图吗？'},{'situation':4,'level':4,'description':'取卵前要做心电图！','title':'做试管可以做心电图吗？'}]",nan,17/12/2018 19:04:44
712,712,"[{'situation':1,'level':1,'description':'准妈咪不可以做美容哦！大多数美容原料中都含有化学成分，易导致胎宝宝畸形。孕期想美美哒，那就做些基础护肤程序吧！','title':'孕期可以做美容吗？'},{'situation':2,'level':3,'description':'坐月子最好不要做美容咯。部分美容项目会影响母乳的质量，还会影响新妈咪身体恢复，例如精油按摩！','title':'月子期可以做美容吗？'},{'situation':3,'level':3,'description':'哺乳期最好别去做美容。大多数美容材料含有化学成分，会通过皮肤吸收入母乳妈妈体内，影响乳汁质量。','title':'哺乳期可以做美容吗？'},{'situation':4,'level':1,'description':'美容的东西一些可能含化学物质的，可能会影响宝宝，取卵要很好的休息，多补充营养，精神要很好！','title':'做试管可以做美容吗？'}]",nan,17/12/2018 19:04:44
713,713,"[{'situation':1,'level':1,'description':'孕期不能做足疗。脚底有很多穴位，如果不小心刺激到敏感穴位（至阴穴和昆仑穴），易导致子宫收缩，胎位变动，造成早产。','title':'孕期可以做足疗吗？'},{'situation':2,'level':3,'description':'坐月子期间最好不要做足疗。足疗对脚底穴位的刺激性大，新妈咪难以承受。如果足疗方法不对，还易导致阴道不规律出血的。','title':'月子期可以做足疗吗？'},{'situation':3,'level':3,'description':'哺乳期的妈咪最好别做足疗。如果足疗时，加了药水或精油，会影响到奶水的质量。如果你非要做，那就泡泡脚好了！','title':'哺乳期可以做足疗吗？'},{'situation':4,'level':'','description':'','title':nan}]",nan,17/12/2018 19:04:44
714,714,"[{'situation':1,'level':1,'description':'孕期不能做乳透检查！做乳透时，X射线会产生辐射，易导致胎儿畸形。如果要检查乳腺，就选择做乳腺B超吧！','title':'孕期可以做乳透吗？'},{'situation':2,'level':1,'description':'做乳透是月子期禁止的检查项目。乳透检查有强的辐射，会影响新妈咪身体恢复，还会影响母乳质量。','title':'月子期可以做乳透吗？'},{'situation':3,'level':1,'description':'哺乳期做乳透？使不得！做乳透时，X线有强的辐射，会影响到乳汁的治疗，危害宝宝的身体健康。','title':'哺乳期可以做乳透吗？'},{'situation':4,'level':1,'description':'做试管不能做乳透检查！做乳透时，X射线会产生辐射，易导致胎儿畸形。如果要检查乳腺，就选择做乳腺B超吧！','title':'做试管可以做乳透吗？'}]",nan,17/12/2018 19:04:44
715,715,"[{'situation':1,'level':3,'description':'孕妈咪最好别做脚膜。市面上的脚膜，大多数含有对人体有害的化学物质，会导致胎宝宝畸形的。“美脚计划”，还是等分娩后再进行吧！','title':'孕期可以贴脚膜吗？'},{'situation':2,'level':3,'description':'月子期间最好别做脚膜。脚膜冰凉，易让新妈咪受寒，落下月子病。如果要做，也只能选择纯天然的足膜产品。','title':'月子期可以贴脚膜吗？'},{'situation':3,'level':4,'description':'哺乳期贴脚膜，能美脚，还能促进血液循环哦！但脚膜最好选择天然的，那些含有香精或多种化学成分的，请摒弃吧！','title':'哺乳期可以贴脚膜吗？'},{'situation':4,'level':3,'description':'建议最好别做脚膜。市面上的脚膜，大多数含有对人体有害的化学物质，会导致胎宝宝畸形的。“美脚计划”，还是等分娩后再进行吧！','title':'做试管可以贴脚膜吗？'}]",nan,17/12/2018 19:04:45
716,716,"[{'situation':1,'level':1,'description':'孕期不能进行激光祛斑。激光治疗有一定的辐射，容易致胎儿畸形。','title':'孕期可以做激光祛斑吗？'},{'situation':2,'level':3,'description':'坐月子期最好不要做激光祛斑。激光祛斑对皮肤刺激性大，还有辐射，会影响新妈咪身体的恢复。','title':'月子期可以做激光祛斑吗？'},{'situation':3,'level':3,'description':'哺乳期的妈咪不适合进行激光祛斑。激光祛斑有一定的辐射，会影响到乳汁的质量，进而影响宝宝的健康。要做的话，就等断奶后再考虑吧！','title':'哺乳期可以做激光祛斑吗？'},{'situation':4,'level':1,'description':'做试管不能进行激光祛斑。激光治疗有一定的辐射，容易致胎儿畸形。','title':'做试管可以做激光祛斑吗？'}]",nan,17/12/2018 19:04:45
717,717,"[{'situation':1,'level':1,'description':'孕期做彩光祛斑，可能会影响胎宝宝的健康，孕妈咪可不能做哦！but，准妈咪无需过于担忧，孕期长的斑点一般待宝宝出生后不久就能消失了！','title':'孕期可以做彩光祛斑吗？'},{'situation':2,'level':3,'description':'坐月子最好别做彩光祛斑。做彩光祛斑后要冷敷半个小时，寒气易入侵新妈咪的体内，导致感冒！','title':'月子期可以做彩光祛斑吗？'},{'situation':3,'level':3,'description':'哺乳期做彩光祛斑，可能会影响母乳的质量，进而伤害宝宝的健康。想宝宝快高长大，请远离“祛斑计划”！','title':'哺乳期可以做彩光祛斑吗？'},{'situation':4,'level':1,'description':'做彩光祛斑，可能会影响胎宝宝的健康，孕妈咪可不能做哦！but，准妈咪无需过于担忧，孕期长的斑点一般待宝宝出生后不久就能消失了！','title':'做试管可以做彩光祛斑吗？'}]",nan,17/12/2018 19:04:45
718,718,"[{'situation':1,'level':1,'description':'不管是埋线减肥，还是其他减肥方式，孕妈咪都应该停止。不然，宝宝的营养缺乏，发育迟缓怎么破！想宝宝变成“高帅、白美”，孕期就别总是减肥啦！','title':'孕期可以埋线减肥吗？'},{'situation':2,'level':1,'description':'坐月子的妈咪身体虚，正是要补充营养，养身体的时候。而穴位埋线会降低食欲，增加能量的消耗。试问？新妈咪的身体怎能恢复得好呢！','title':'月子期可以埋线减肥吗？'},{'situation':3,'level':1,'description':'哺乳期进行埋线减肥？先缓缓好嘛！埋线减肥属手术减肥，副作用较大，会影响母乳质量，导致宝宝营养不良的。','title':'哺乳期可以埋线减肥吗？'},{'situation':4,'level':1,'description':'不管是埋线减肥，还是其他减肥方式，孕妈咪都应该停止。不然，宝宝的营养缺乏，发育迟缓怎么破！想宝宝变成“高帅、白美”，孕期就别总是减肥啦！','title':'做试管可以埋线减肥吗？'}]",nan,17/12/2018 19:04:45
719,719,"[{'situation':1,'level':1,'description':'孕期做缩阴手术？NO，做缩阴术很容易导致流产的。不想被老公骂的话，就乖乖的，等哺乳期完后再去做吧！','title':'孕期可以做缩阴术吗？'},{'situation':2,'level':1,'description':'坐月子的妈咪身体虚，做缩阴术极易导致阴道感染。不想“病”上加病，先将身体调理好再考虑吧！','title':'月子期可以做缩阴术吗？'},{'situation':3,'level':3,'description':'哺乳期不宜做缩阴术。缩阴术常会用到麻药，其化学成分会通过乳汁进入宝宝体内，影响宝宝健康。想缩阴的话，就选择运动缩阴法吧！','title':'哺乳期可以做缩阴术吗？'},{'situation':4,'level':1,'description':'NO，做缩阴术很容易导致流产的。不想被老公骂的话，就乖乖的，等哺乳期完后再去做吧！','title':'做试管可以做缩阴术吗？'}]",nan,17/12/2018 19:04:45
720,720,"[{'situation':1,'level':1,'description':'直发的药水含有化学成分，易让胎宝宝变畸形。孕妈咪如果想头发直溜溜的，不妨试试用吹风机吹直吧！','title':'孕期可以直发吗？'},{'situation':2,'level':1,'description':'坐月子的新妈咪想直发，摆脱毛躁邋遢感？But，直发的药剂会对头皮造成损伤，还可能引起感染，新妈妈可别乱来哦！','title':'月子期可以直发吗？'},{'situation':3,'level':1,'description':'直发的药水含有对人体有害的化学成分，经头皮吸收进入体内后，会影响乳汁质量。这种会伤害小baby的行为，哺乳期的妈咪可不能做哦！','title':'哺乳期可以直发吗？'},{'situation':4,'level':'','description':'','title':''}]",nan,17/12/2018 19:04:45
721,721,"[{'situation':1,'level':1,'description':'孕期禁止用精油按摩。精油极易渗透入准妈咪体内，引发流产。如果腰酸腿痛了，就让老公帮你按摩一下吧！','title':'孕期可以用精油按摩吗？'},{'situation':2,'level':3,'description':'坐月子最好别用精油按摩。新妈咪本身毛孔是张开的，再用有打开毛孔作用的精油，就会影响产后身体的恢复啦！','title':'月子期可以用精油按摩吗？'},{'situation':3,'level':1,'description':'哺乳期不能用精油按摩的。精油会渗透到妈妈的身体里，影响到奶水的质量。奶水质量没保障，对宝宝健康也不利啊！','title':'哺乳期可以用精油按摩吗？'},{'situation':4,'level':1,'description':'建议不要使用精油按摩。精油极易渗透入妈咪体内，引发流产。如果腰酸腿痛了，就让老公帮你按摩一下吧！','title':'做试管可以用精油按摩吗？'}]",nan,17/12/2018 19:04:45
722,722,"[{'situation':1,'level':1,'description':'孕期禁止进行e光脱毛。e光的辐射很大，容易致胎儿畸形。','title':'孕期可以e光脱毛吗？'},{'situation':2,'level':3,'description':'坐月子期最好不要做e光脱毛。e光脱毛对皮肤刺激性大，还有辐射，会影响新妈妈身子的恢复。','title':'月子期可以e光脱毛吗？'},{'situation':3,'level':3,'description':'哺乳期的妈咪不适宜做e光脱毛。e光具有强辐射，会影响到乳汁的质量，进而影响宝宝的身体健康。','title':'哺乳期可以e光脱毛吗？'},{'situation':4,'level':1,'description':'禁止进行e光脱毛。e光的辐射很大，容易致胎儿畸形。','title':'做试管可以e光脱毛吗？'}]",nan,17/12/2018 19:04:45
723,723,"[{'situation':1,'level':1,'description':'孕期做副乳切除手术？万万不可！准妈咪做手术，极易影响到胎宝宝的健康成长。副乳切除手术，还是等“卸货”后，再考虑吧！','title':'孕期可以做副乳切除手术吗？'},{'situation':2,'level':1,'description':'坐月子可不能做副乳切除手术哦！不然，会让新妈咪的身子虚上加虚，阻碍产后身体恢复的进程。这火上浇油的事情，咱们可不能干！','title':'月子期可以做副乳切除手术吗？'},{'situation':3,'level':1,'description':'哺乳期做副乳切除手术，极易导致乳腺导管发炎，影响乳汁的分泌。为了保障宝宝的“粮仓”，母乳妈咪等断奶后再进行手术吧！','title':'哺乳期可以做副乳切除手术吗？'},{'situation':4,'level':1,'description':'做试管可以做副乳切除手术吗？万万不可！准妈咪做手术，极易影响到胎宝宝的健康成长。副乳切除手术，还是等“卸货”后，再考虑吧！','title':'做试管可以做副乳切除手术吗？'}]",nan,17/12/2018 19:04:45
